DataOra	Valore	
08/09/2023 11:30:00	-14.22	
08/09/2023 11:15:00	9.12	
08/09/2023 11:00:00	9.12	
08/09/2023 10:45:00	1.29	
08/09/2023 10:30:00	-14.02	
08/09/2023 10:15:00	-15.71	
08/09/2023 10:00:00	-15.71	
08/09/2023 09:45:00	7.92	
08/09/2023 09:30:00	5.05	
08/09/2023 09:15:00	5.05	
08/09/2023 09:00:00	13.86	
08/09/2023 08:45:00	37.06	
08/09/2023 08:30:00	-15.50	
08/09/2023 08:15:00	-37.41	
08/09/2023 08:00:00	-7.07	
08/09/2023 07:45:00	-7.07	
08/09/2023 07:30:00	1.88	
08/09/2023 07:15:00	-21.20	
08/09/2023 07:00:00	4.68	
08/09/2023 06:45:00	-12.95	
08/09/2023 06:30:00	-12.95	
08/09/2023 06:15:00	-7.03	
08/09/2023 06:00:00	-13.80	
08/09/2023 05:45:00	-4.29	
08/09/2023 05:30:00	0.00	
08/09/2023 05:15:00	0.00	
08/09/2023 05:00:00	2.00	
08/09/2023 04:45:00	-17.18	
08/09/2023 04:30:00	-1.99	
08/09/2023 04:15:00	-0.79	
08/09/2023 04:00:00	-0.79	
08/09/2023 03:45:00	0.00	
08/09/2023 03:30:00	-4.67	
08/09/2023 03:15:00	-0.81	
08/09/2023 03:00:00	-11.52	
08/09/2023 02:45:00	-11.52	
08/09/2023 02:30:00	-3.49	
08/09/2023 02:15:00	-6.30	
08/09/2023 02:00:00	-25.95	
08/09/2023 01:45:00	-25.95	
08/09/2023 01:30:00	-1.94	
08/09/2023 01:15:00	6.37	
08/09/2023 01:00:00	6.37	
08/09/2023 00:45:00	0.00	
08/09/2023 00:30:00	-24.67	
08/09/2023 00:15:00	7.36	
08/09/2023 00:00:00	3.31	
07/09/2023 23:45:00	3.31	
07/09/2023 23:30:00	3.03	
07/09/2023 23:15:00	9.79	
07/09/2023 23:00:00	9.79	
07/09/2023 22:45:00	0.00	
07/09/2023 22:30:00	0.69	
07/09/2023 22:15:00	7.88	
07/09/2023 22:00:00	0.00	
07/09/2023 21:45:00	4.57	
07/09/2023 21:30:00	-49.48	
07/09/2023 21:15:00	-3.77	
07/09/2023 21:00:00	-1.72	
07/09/2023 20:45:00	-26.13	
07/09/2023 20:30:00	-20.53	
07/09/2023 20:15:00	-20.53	
07/09/2023 20:00:00	-11.66	
07/09/2023 19:45:00	16.13	
07/09/2023 19:30:00	29.64	
07/09/2023 19:15:00	9.77	
07/09/2023 19:00:00	2.62	
07/09/2023 18:45:00	-12.03	
07/09/2023 18:30:00	-12.03	
07/09/2023 18:15:00	-12.02	
07/09/2023 18:00:00	21.49	
07/09/2023 17:45:00	21.49	
07/09/2023 17:30:00	16.64	
07/09/2023 17:15:00	-48.08	
07/09/2023 17:00:00	35.11	
07/09/2023 16:45:00	35.11	
07/09/2023 16:30:00	5.45	
07/09/2023 16:15:00	6.78	
07/09/2023 16:00:00	6.78	
07/09/2023 15:45:00	-7.03	
07/09/2023 15:30:00	6.07	
07/09/2023 15:15:00	2.20	
07/09/2023 15:00:00	2.20	
07/09/2023 14:45:00	-7.92	
07/09/2023 14:30:00	-4.59	
07/09/2023 14:15:00	16.64	
07/09/2023 14:00:00	13.98	
07/09/2023 13:45:00	-3.39	
07/09/2023 13:30:00	-3.63	
07/09/2023 13:15:00	-3.63	
07/09/2023 13:00:00	-24.77	
07/09/2023 12:45:00	3.41	
07/09/2023 12:30:00	4.58	
07/09/2023 12:15:00	-12.59	
07/09/2023 12:00:00	-12.59	
07/09/2023 11:45:00	9.22	
07/09/2023 11:30:00	-3.62	
07/09/2023 11:15:00	8.72	
07/09/2023 11:00:00	8.72	
07/09/2023 10:45:00	-2.87	
07/09/2023 10:30:00	-3.23	
07/09/2023 10:15:00	-3.23	
07/09/2023 10:00:00	10.54	
07/09/2023 09:45:00	7.37	
07/09/2023 09:30:00	-10.58	
07/09/2023 09:15:00	-10.58	
07/09/2023 09:00:00	5.45	
07/09/2023 08:45:00	5.17	
07/09/2023 08:30:00	5.17	
07/09/2023 08:15:00	12.62	
07/09/2023 08:00:00	1.19	
07/09/2023 07:45:00	-4.71	
07/09/2023 07:30:00	2.18	
07/09/2023 07:15:00	-2.28	
07/09/2023 07:00:00	3.13	
07/09/2023 06:45:00	1.22	
07/09/2023 06:30:00	10.40	
07/09/2023 06:15:00	8.49	
07/09/2023 06:00:00	-11.53	
07/09/2023 05:45:00	-11.53	
07/09/2023 05:30:00	0.00	
07/09/2023 05:15:00	-2.61	
07/09/2023 05:00:00	-2.61	
07/09/2023 04:45:00	-0.98	
07/09/2023 04:30:00	0.00	
07/09/2023 04:15:00	0.00	
07/09/2023 04:00:00	-9.66	
07/09/2023 03:45:00	-4.29	
07/09/2023 03:30:00	-19.49	
07/09/2023 03:15:00	-19.49	
07/09/2023 03:00:00	-12.54	
07/09/2023 02:45:00	-2.91	
07/09/2023 02:30:00	0.00	
