"idsai_to_pdl","num_bdl","data_caricamento","codice_articolo","descrizione_articolo","part_program","note","part_program5"
2069,"23903370044","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2070,"23903370045","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2071,"23903370046","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2072,"23903370047","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2073,"23903370048","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2074,"23903370049","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2075,"23903370050","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2076,"23903370051","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2077,"23903370052","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2078,"23903370053","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2079,"23903370054","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2080,"23903370055","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2081,"23903370056","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2082,"23903370057","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2083,"23903370058","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2084,"23903370059","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2085,"23903370060","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2086,"23903370061","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2087,"23903370062","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2088,"23903370063","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2089,"23903370064","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2090,"23903370065","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2091,"23903370066","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2092,"23903370067","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2093,"23903370068","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2094,"23903370069","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2095,"23903370070","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2096,"23903370071","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2097,"23903370072","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2098,"23903370073","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2099,"23903370074","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2100,"23903370075","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2101,"23903370076","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2102,"23903370077","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2103,"23903370078","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2104,"23903370079","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2105,"23903370080","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2106,"23903370081","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2107,"23903370082","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2108,"23903370083","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2109,"23903370084","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2110,"23903370085","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2111,"23903370086","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2112,"23903370087","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2113,"23903370088","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2114,"23903370089","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2115,"23903370090","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2116,"23903370091","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2117,"23903370092","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2118,"23903370093","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2119,"23903370094","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2120,"23903370095","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2121,"23903370096","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2122,"23903370097","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2123,"23903370098","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2124,"23903370099","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2125,"23903370100","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2126,"23903370101","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2127,"23903370102","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2128,"23903370103","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2129,"23903370104","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2130,"23903370105","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2131,"23903370106","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2132,"23903370107","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2133,"23903370108","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2134,"23903370109","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2135,"23903370110","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2136,"23903370111","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2137,"23903370112","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2138,"23903370113","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2139,"23903370114","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
2140,"23903370115","2023-02-02 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
